hours_outside_usual_window,unusual_weekend_login,new_device,new_country,new_city,travel_speed_log,failed_logins,download_ratio_log,data_volume_ratio_log,api_ratio_log,sensitive_ratio_log,new_sensitive_systems,unfamiliar_admin_actions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06500922013425896,-0.3422590322043719,-1.058657973161077,-0.012916225266546401,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2.826484360021657,0.0,-0.28855668986244176,-0.49370236196143996,0.06478097476950204,-0.4317824164255378,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19161460370554714,0.030576365237756958,-0.21611893637724527,0.25131442828090617,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3597701488460348,-0.23561448456832576,-0.02865525576037606,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9974567325837252,0.0,0.5942072327050417,0.24093575273867704,0.029686310370360416,0.37665341086961873,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3960879462955673,-0.7472079120953591,-0.11362446772086177,-0.3784364357202451,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.8561182488012675,0.0,0.021337137388131325,-0.007380107297622646,0.3566749439387324,-0.27002713721306026,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34121071824115085,0.3971267631910105,-0.20711707651073555,-0.5364933705145686,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26223094002225666,-0.1223580920263974,-0.20772088319465848,0.5842927756478633,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01947410983537893,0.36613873696968263,0.0828382783090045,0.41551544396166595,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246392751348753,0.9692379039138873,-0.1046866044201234,0.3174542307854511,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16381808522939495,0.16779996779938863,-0.15998915629839192,0.09431067947124121,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3007777664912426,-0.011612439931487523,-0.438120513295359,0.02702867238791942,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666960932503324,0.06327661035188434,-0.19094259871285124,-0.6601073264817452,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11023348039970078,0.28690717896085616,0.10196492665668809,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.447090045211397,0.0,0.015113637810048106,-0.34380902668506735,0.06021454965751661,-0.048790164169432056,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6176396280518001,-0.5161979862331416,0.12217914059339034,-0.6601073264817452,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05164323315183835,-0.2325374920122577,0.05489626853871572,-0.5007752879124893,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.8496782129847964,0.0,-0.5726730270920709,-0.26455965503092665,0.2833581009717264,-0.048790164169432056,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093976393619307,0.15339719492409729,0.2693888794044556,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08338160893905121,0.03934254798601043,0.004368502386070551,-0.10885440491208204,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004384598317824126,0.14324878357732887,0.32763638795881356,-0.012916225266546401,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2011646445954345,0.21145993460572343,0.3838581240909743,0.008928630744301398,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033409240180301,-0.2598025689328903,-0.2631239942244297,0.5926556420136229,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245900538436826,0.1905909482764612,0.3137841992439968,0.1566538100453768,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13467656999187938,0.1525646366716235,0.0828382783090045,-0.27763173659827933,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2644599690417099,-0.23561448456832576,-0.5317588334324564,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22997729089277472,-0.5217393036449242,0.028170876966696224,0.4231200433468851,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3308781566067121,0.13179454656675862,0.20468829264291727,-0.19337139298053965,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24576593987682743,0.13607376481549535,0.33699060511601664,-0.15529288440603534,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36729009200719254,0.4318919325086604,-0.04705706148259704,0.3235560113546665,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.649371434165354,0.0,0.4533806548669355,0.4011380837210118,-0.3872041489735554,0.6668298722425718,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12047415346787443,0.4841573766838293,-0.4097890795882189,0.17435338714477774,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03908738870804691,0.21184399606027648,-0.1243392742556075,0.2966107031960824,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29416103854949005,-0.4380557872483305,0.03518506701653616,-0.44788582399211657,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306783236421162,0.32225125517484915,0.42069612025444864,-0.5007752879124893,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306783236421162,0.35399995348942936,-0.005207655530989642,0.5978370007556205,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011646445954345,0.3801563254353605,0.10200697194998651,0.008928630744301398,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0529173294059802,-1.3640797363861168,0.1929367048624148,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10840587384378643,-0.17516308013174717,0.231843331808929,-0.6661185081720259,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16720791898390644,0.1690763300439339,-0.10968448713788072,-0.3364722366212129,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987031766434696,0.6020416320376523,-0.011010588948604223,0.5842927756478633,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20464007974965007,0.101705182385268,0.03888196607659783,-1.2919836816486494,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228383294363587,-0.010261075978079997,-0.04705706148259704,-0.012916225266546401,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1946797574143435,-1.4263355630960872,-0.09833590072086183,-0.5596157879354228,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019802627296179643,0.21628010638922726,-0.23945425013852498,-0.2546422183735808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6703901934373291,-1.00362568110411,0.14638829266671782,-0.5364933705145686,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8015530544037317,-0.5310761445099665,-0.438120513295359,-1.7647307968401358,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32662894922779157,0.6550771854246891,-0.1930481345325979,-0.4317824164255378,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16926431763730654,0.42381424677636087,0.028465851342936357,0.3566749439387324,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05463386231834295,-0.37195983145252914,-0.23874534581845783,-0.27763173659827933,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22200783285028247,0.3748903838300735,-0.2231435513142097,-0.27002713721306026,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726236085775796,0.0644065166492268,0.27263248898074977,0.2966107031960824,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4372618821901633,-0.6893702155292365,0.10514365562344663,-0.44788582399211657,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27478678446604815,-0.7699301431629701,-0.2782481779898225,-0.5007752879124893,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266976530459577,0.48097266061630956,0.13353139262452257,0.4231200433468851,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11077440550190644,0.1423888464585835,0.47008080264153185,-0.5364933705145686,0.0,0.0
0.0,0.0,0.0,0.0,1.0,3.3460974059666717,0.0,0.173006585594399,0.44098130476691705,0.36163640232284455,-1.7647307968401358,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19323806853530529,0.34962769842332936,-0.1651612687758625,0.4507613830233407,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4556148917936359,-0.4647376876404485,-0.32698863356837193,-0.5788580341578177,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5494805660413796,-0.9129147514111784,-0.2397228882240663,-1.2919836816486494,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023297912224821818,0.17636530456103242,-0.21563882566014209,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3764775712349121,-0.38230849154570523,-0.03878355467637391,-0.6601073264817452,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03908738870804691,-0.016997576368571136,0.1831454254923533,0.5842927756478633,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.9681326843504756,0.0,0.3761490537741113,0.7716038450778471,-0.42798734545698625,0.8209805520698303,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27838902554018835,-0.6073081366471389,-0.09833590072086183,-0.3364722366212129,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228383294363587,0.6251999862441826,0.2630978668212425,0.24944803920094458,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830068665700413,0.3383209593819089,-1.9276491899207042,0.2613647641344075,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015113637810048106,0.2688658006523048,0.12083917147395157,0.17435338714477774,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.01309569403946163,0.13895830062400302,-0.175756248827868,0.3147107448397002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1823215567939546,-0.4076905648171225,-0.1853870288682493,-0.6601073264817452,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3631539100364414,-0.16671013411624303,0.027100948616577213,-0.44788582399211657,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04366694665248652,0.15402346145675402,0.5196779538032996,-0.5007752879124893,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848290034693745,-0.19938528469535732,0.5196779538032996,0.1923718926474561,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16899789559548406,-0.0264368135657878,-0.15587016974617307,0.4684049078820386,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011646445954345,0.19855652976981558,-0.4811393133956303,0.37665341086961873,0.0,0.0
0.0,0.0,0.0,0.0,1.0,4.05364249251253,0.0,-0.27838902554018835,-0.2957205433418037,0.0070246149369644385,-0.8472978603872037,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2644599690417099,-0.10699710674623224,0.11882873270869289,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.22997729089277472,0.10745915231474755,0.028170876966696224,-0.27002713721306026,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.384127970720033,-0.21217451994363576,-0.7827593392496325,-0.27002713721306026,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.8915339984324449,0.0,0.270788538116285,0.23103625211311887,-0.42798734545698625,0.127833371509885,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3764775712349121,-0.7013889854550489,0.5242440414133854,-1.3532545070416906,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083381608939051,0.3455816113534447,0.33608995675829506,-0.5364933705145686,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.209760330077127,0.0,0.03135606853137218,-0.28748091025272415,-0.5527834216154989,0.18117935221517772,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666527894284668,0.35825764012772293,0.004368502386070551,0.5842927756478633,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38696163654360477,-0.6092851317422614,0.10170929752006755,-0.5988365010887041,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8752581200861167,-2.6159349121944047,-0.10968448713788072,-2.128231705849268,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3398499842499924,-0.4333930284787959,-0.030529205034822964,-0.4317824164255378,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011547902587896173,0.3613740780263918,-0.08182249942237346,-0.4317824164255378,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267694611598278,0.4530060528771644,0.21213296236560542,0.8074363269620729,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7958165784062806,-0.7596369218287782,-0.18664552827400904,-1.0296194171811581,0.0,0.0
0.0,0.0,0.0,0.0,1.0,3.485348566598006,0.0,0.004384598317824126,-0.07989476773688085,-0.14236724128692194,0.08239395453777842,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989861420104553,-0.0001991833489305824,0.2305717343320821,0.24526135656782874,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47898501791033193,0.14636058871118496,0.0714255704899262,0.1923718926474561,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4083181770905708,-0.2903570629010838,-0.1578844957399474,-0.5007752879124893,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306783236421162,0.08284718298885894,0.05489626853871572,0.5978370007556205,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24193726646830904,-0.02230561112883706,-0.08102898947141042,-0.3784364357202451,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35176092913630336,0.4872951263557967,-0.4538641214839801,0.5926556420136229,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3248557593865607,0.6875849890246712,0.4012920094275391,0.127833371509885,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04569495926212967,0.39690807417518476,0.32646809748693745,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26223094002225666,0.3692361698117058,-0.4528433412276435,0.11428914640212759,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11183948175553539,-0.15734238411264287,-0.18957008819201504,0.4684049078820386,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15395839062370456,0.08732608062737857,-0.13186205527064268,-0.15529288440603534,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.66734373443664,0.0,-0.20325476646042046,-0.5121580689997693,0.44541942361519704,0.08239395453777842,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1266976530459577,0.059140575043939825,-0.08961215868968717,-0.27002713721306026,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023297912224821818,0.3516273696420281,0.40984970642598845,-0.15700374880966467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587290843990297,0.6612098207977721,0.12083917147395157,0.579818495252942,0.0,0.0
1.0,0.0,0.0,0.0,0.0,2.747202937794288,0.0,0.36346486063220645,0.3815532880618514,0.10233479474128927,0.13353139262452257,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157843332721993,0.4285875255290187,-0.07331684296700593,0.4367176516122687,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036297680505786127,0.27759973711026853,0.14746934602674383,0.37665341086961873,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38696163654360477,-0.4633514250172839,-0.6194184831531792,-1.2919836816486494,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245900538436826,0.017637141486106876,0.2986323942233946,0.5621189181535413,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0870643860802134,-1.0554640734671394,0.15179235175913175,-0.4317824164255378,0.0,0.0
